Date,Lo 30,Med 40,Hi 30
2023-08-25,    0.05,    0.46,    0.70
2023-08-28,    0.73,    0.80,    0.63
2023-08-29,    1.22,    1.51,    1.52
2023-08-30,    0.30,    0.45,    0.43
2023-08-31,   -0.36,    0.05,   -0.06
2023-09-01,    1.24,    1.05,    0.19
2023-09-05,   -1.96,   -2.05,   -0.36
2023-09-06,   -0.80,   -0.40,   -0.71
2023-09-07,   -1.07,   -1.01,   -0.31
2023-09-08,   -0.32,   -0.18,    0.18
2023-09-11,    0.25,    0.09,    0.74
2023-09-12,   -0.16,   -0.03,   -0.62
2023-09-13,   -1.01,   -0.71,    0.14
2023-09-14,    1.60,    1.18,    0.81
2023-09-15,   -0.92,   -0.93,   -1.22
2023-09-18,   -1.17,   -0.44,    0.04
2023-09-19,   -0.33,   -0.42,   -0.22
2023-09-20,   -0.91,   -0.76,   -0.94
2023-09-21,   -1.20,   -1.69,   -1.66
2023-09-22,   -0.46,   -0.25,   -0.22
2023-09-25,    0.28,    0.43,    0.41
2023-09-26,   -1.04,   -1.34,   -1.45
2023-09-27,    0.93,    0.79,    0.07
2023-09-28,    0.55,    0.95,    0.65
2023-09-29,   -0.06,   -0.30,   -0.26
2023-10-02,   -1.69,   -1.45,    0.03
2023-10-03,   -1.49,   -1.78,   -1.44
2023-10-04,    0.06,    0.38,    0.84
2023-10-05,    0.38,   -0.16,   -0.13
2023-10-06,    0.56,    0.93,    1.27
2023-10-09,   -0.06,    0.63,    0.62
2023-10-10,    1.29,    1.07,    0.57
2023-10-11,   -0.64,    0.02,    0.39
2023-10-12,   -2.44,   -2.07,   -0.65
2023-10-13,   -0.80,   -0.72,   -0.55
2023-10-16,    1.53,    1.67,    1.10
2023-10-17,    1.28,    1.23,    0.00
2023-10-18,   -2.25,   -2.13,   -1.36
2023-10-19,   -1.48,   -1.36,   -0.84
2023-10-20,   -1.20,   -1.18,   -1.31
2023-10-23,   -1.22,   -0.92,   -0.14
2023-10-24,    0.82,    0.83,    0.75
2023-10-25,   -1.41,   -1.72,   -1.53
2023-10-26,    0.49,    0.32,   -1.27
2023-10-27,   -1.41,   -1.30,   -0.43
2023-10-30,    1.20,    0.66,    1.21
2023-10-31,    0.83,    0.94,    0.62
2023-11-01,   -0.13,    0.43,    1.01
2023-11-02,    3.01,    2.38,    1.91
2023-11-03,    3.05,    2.50,    0.97
2023-11-06,   -1.41,   -1.21,    0.17
2023-11-07,   -0.07,   -0.02,    0.41
2023-11-08,   -1.23,   -0.82,    0.08
2023-11-09,   -2.13,   -1.32,   -0.80
2023-11-10,    0.44,    1.15,    1.56
2023-11-13,    0.06,   -0.06,   -0.03
2023-11-14,    5.60,    4.72,    1.93
2023-11-15,    0.35,    0.53,    0.18
2023-11-16,   -1.67,   -1.30,    0.04
2023-11-17,    1.75,    1.14,    0.17
2023-11-20,    0.62,    0.47,    0.78
2023-11-21,   -1.47,   -0.91,   -0.17
2023-11-22,    0.60,    0.69,    0.42
2023-11-24,    1.18,    0.54,    0.07
2023-11-27,   -0.74,   -0.18,   -0.20
2023-11-28,   -0.45,   -0.36,    0.12
2023-11-29,    0.96,    0.74,   -0.04
