Date,Lo 30,Med 40,Hi 30
2023-08-25,    0.76,    0.46,    0.77
2023-08-28,    0.49,    0.69,    0.64
2023-08-29,    1.41,    1.37,    1.68
2023-08-30,    0.75,    0.20,    0.49
2023-08-31,    0.16,   -0.09,   -0.04
2023-09-01,    0.58,    0.34,    0.11
2023-09-05,   -0.74,   -0.79,   -0.26
2023-09-06,   -0.17,   -0.53,   -0.97
2023-09-07,   -0.20,   -0.01,   -0.74
2023-09-08,   -0.01,    0.10,    0.22
2023-09-11,    0.53,    0.79,    0.71
2023-09-12,   -0.17,   -0.31,   -0.64
2023-09-13,   -0.35,    0.23,    0.06
2023-09-14,    0.59,    0.96,    0.83
2023-09-15,   -0.97,   -0.99,   -1.35
2023-09-18,   -0.16,   -0.02,    0.09
2023-09-19,   -0.47,   -0.28,   -0.15
2023-09-20,   -0.90,   -0.87,   -1.04
2023-09-21,   -1.88,   -1.76,   -1.51
2023-09-22,   -0.37,   -0.22,   -0.21
2023-09-25,    0.17,    0.60,    0.40
2023-09-26,   -1.19,   -1.63,   -1.36
2023-09-27,    0.53,    0.13,    0.08
2023-09-28,    0.54,    0.75,    0.63
2023-09-29,   -0.15,   -0.44,   -0.14
2023-10-02,   -0.94,   -0.23,    0.29
2023-10-03,   -1.81,   -1.46,   -1.35
2023-10-04,    0.78,    0.83,    0.77
2023-10-05,   -0.07,   -0.21,   -0.11
2023-10-06,    1.58,    1.24,    1.21
2023-10-09,    0.47,    0.56,    0.70
2023-10-10,    0.97,    0.67,    0.46
2023-10-11,    0.03,    0.29,    0.52
2023-10-12,   -1.44,   -1.15,   -0.29
2023-10-13,   -0.69,   -0.43,   -0.66
2023-10-16,    1.43,    1.27,    1.02
2023-10-17,    0.40,    0.42,   -0.19
2023-10-18,   -2.04,   -1.61,   -1.23
2023-10-19,   -0.89,   -0.59,   -1.08
2023-10-20,   -1.43,   -1.37,   -1.23
2023-10-23,   -0.55,   -0.31,   -0.04
2023-10-24,    1.39,    0.71,    0.71
2023-10-25,   -2.27,   -2.56,   -0.69
2023-10-26,   -0.29,   -0.65,   -1.72
2023-10-27,   -0.71,   -0.39,   -0.53
2023-10-30,    1.03,    1.38,    1.05
2023-10-31,    1.27,    0.76,    0.39
2023-11-01,    0.80,    0.92,    1.06
2023-11-02,    2.17,    1.73,    2.04
2023-11-03,    2.11,    1.24,    0.78
2023-11-06,   -0.98,   -0.03,    0.36
2023-11-07,    0.95,    0.08,    0.43
2023-11-08,   -0.49,   -0.19,    0.20
2023-11-09,   -0.69,   -0.91,   -0.90
2023-11-10,    1.09,    1.35,    1.79
2023-11-13,    0.10,   -0.11,   -0.02
2023-11-14,    3.08,    2.50,    1.75
2023-11-15,    0.30,    0.18,    0.19
2023-11-16,    0.01,    0.14,   -0.26
2023-11-17,    0.61,    0.38,    0.08
2023-11-20,    0.87,    0.52,    0.88
2023-11-21,   -0.63,   -0.20,   -0.25
2023-11-22,    0.64,    0.75,    0.14
2023-11-24,    0.52,    0.06,    0.05
2023-11-27,   -0.20,   -0.21,   -0.21
2023-11-28,    0.00,   -0.08,    0.22
2023-11-29,    0.92,   -0.06,   -0.15
